con,upm,v_sel,n_hog,n_ren,n_ent,per,mes_cal,fac_tri,est_d_tri,t_loc_tri,sex,nac_dia,nac_mes,nac_anio,eda,c_res,eda7c,eda12c,clase1,clase2,clase3,pos_ocu,c_ocu11c,rama_est1,c_inac5c,ingocup,ing7c,ing_x_hrs,hrsocup,salario,ur,emp_ppal,seg_soc,niv_ins,anios_esc
40308,1107582,5,1,4,2,425,10,233,703,1,1,5,7,2010,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40391,1108531,53,1,3,3,425,10,217,702,1,1,10,12,2000,24,1,2,2,1,1,1,1,4,3,0,0,7,0,20,8364,1,1,2,4,15
40553,1105785,51,1,3,4,425,12,215,703,1,2,17,4,1993,32,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40568,1107884,54,1,3,4,425,99,228,703,1,1,24,3,2002,23,1,2,2,1,1,1,2,4,3,0,10750,2,46.2963,54,8364,1,2,2,4,12
40194,1108104,55,1,1,5,425,99,181,702,1,2,30,9,1955,69,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,9
40194,1108104,55,1,2,5,425,99,181,702,1,1,19,4,1988,37,1,3,5,1,1,1,1,7,2,0,16340,2,76,50,8364,1,2,1,4,12
40548,1105522,52,1,4,4,425,10,74,712,4,2,23,2,2009,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
60016,1161515,14,1,1,2,425,10,272,723,4,2,13,8,1954,71,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,2,0,0,2,6
40018,1106297,5,1,1,1,425,10,179,702,1,1,17,3,1966,59,1,5,9,1,1,1,3,5,2,0,4300,1,25,40,8364,1,1,2,2,8
40080,1106621,4,1,5,1,425,10,226,703,1,2,23,3,2005,20,1,2,2,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40204,1108564,55,2,3,5,425,12,206,702,1,1,4,12,2004,21,1,2,2,1,1,1,1,5,2,0,10750,2,45.45455,55,8364,1,2,1,4,13
40278,1108954,4,1,2,2,425,12,102,702,1,2,9,11,1997,28,1,2,3,1,1,1,1,8,3,0,8000,1,46.51163,40,8364,1,2,1,4,12
40101,1105733,1,1,2,1,425,11,276,704,1,2,99,99,1975,50,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,17
40286,1108767,2,1,3,2,425,12,204,702,1,1,21,5,1999,26,1,2,3,1,1,1,1,8,3,0,9890,2,63.88889,36,8364,1,1,2,4,16
40341,1106580,5,1,2,2,425,99,266,704,1,2,12,9,1996,29,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40377,1107850,51,1,2,3,425,11,176,702,1,2,20,2,1978,47,1,4,7,1,1,1,1,5,2,0,0,1,0,60,8364,1,2,1,2,6
40396,1108799,55,1,1,3,425,10,209,702,1,1,8,4,1965,60,1,6,10,1,1,1,1,5,2,0,10750,2,54.34783,46,8364,1,1,2,3,9
40505,1106889,55,1,4,4,425,11,208,702,1,1,21,2,2001,24,1,2,2,1,1,1,1,6,3,0,0,7,0,48,8364,1,1,2,3,9
40513,1107738,54,1,1,4,425,10,186,702,1,2,22,3,1970,55,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40513,1107738,54,1,3,4,425,10,186,702,1,1,26,10,1994,30,1,3,4,1,1,1,1,5,2,0,8600,2,50,40,8364,1,1,2,4,12
40121,1105911,1,1,1,1,425,10,266,704,1,2,5,5,1986,39,1,3,5,1,1,1,1,5,2,0,32250,4,187.5,40,8364,1,2,1,4,16
40123,1107865,51,1,1,5,425,11,226,703,1,2,9,9,1970,55,1,5,9,1,1,1,1,2,3,0,12000,2,111.62791,25,8364,1,2,1,4,16
40144,1107152,53,1,3,5,425,10,276,704,1,1,24,11,1992,32,1,3,4,1,1,1,4,1,3,0,0,6,0,30,8364,1,1,2,4,14
40192,1108021,54,1,6,5,425,10,208,702,1,1,99,99,2010,15,1,1,1,1,1,1,1,6,3,0,0,1,0,98,8364,1,1,2,1,2
40424,1107277,53,1,1,3,425,11,223,703,1,2,20,5,1992,33,1,3,4,1,1,1,3,1,3,0,8000,1,103.35917,18,8364,1,1,2,4,16
40430,1107888,53,1,2,3,425,10,233,703,1,1,29,1,1956,69,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40201,1108434,52,1,1,5,425,10,192,702,1,1,3,1,1978,47,1,4,7,1,1,1,1,5,3,0,10750,2,52.08333,48,8364,1,2,1,3,9
40201,1108434,52,1,3,5,425,10,192,702,1,1,8,9,2006,19,1,1,1,1,1,1,1,5,2,0,8600,2,41.66667,48,8364,1,2,1,4,12
40271,1108546,1,1,3,2,425,12,100,702,1,1,21,11,2010,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,9
40335,1107427,5,1,2,2,425,10,255,704,1,2,7,8,1984,41,1,4,6,1,1,1,1,1,3,0,0,2,0,40,8364,1,2,1,4,16
40278,1108954,3,1,3,2,425,12,102,702,1,2,13,4,2007,18,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40330,1107050,3,1,1,2,425,12,300,704,1,2,99,99,9999,98,1,7,12,1,1,1,1,2,3,0,24000,3,186.04651,30,8364,1,2,1,4,16
40569,1107957,53,1,1,4,425,10,371,703,1,1,15,11,1983,41,1,4,6,1,1,1,3,5,2,0,12900,2,375,8,8364,1,1,2,4,15
40587,1106616,53,1,2,4,425,10,261,704,1,2,25,10,2003,21,1,2,2,1,1,1,1,6,3,0,10000,2,58.13953,40,8364,1,2,1,4,12
40207,1108753,54,1,1,5,425,99,209,702,1,1,17,10,2002,22,1,2,2,1,1,1,1,5,3,0,8600,2,41.66667,48,8364,1,1,2,4,12
40207,1108753,54,1,2,5,425,99,209,702,1,2,19,1,2003,22,1,2,2,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
60016,1161515,20,1,2,2,425,10,272,723,4,2,20,9,1978,47,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,2,0,0,3,9
40120,1108945,2,1,2,1,425,99,294,704,1,2,9,7,2000,25,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,99
40476,1106105,5,1,2,2,425,99,98,702,1,2,26,2,2004,21,1,2,2,1,1,1,1,5,2,0,7740,1,32.72727,55,8364,1,2,1,4,12
40600,1107460,51,1,9,4,425,10,100,704,1,2,15,4,1981,44,1,4,6,1,1,1,1,1,3,0,12040,2,54.90196,51,8364,1,2,1,4,16
40309,1107667,3,1,1,2,425,10,240,703,1,1,99,99,1998,27,1,2,3,1,1,1,2,3,2,0,0,7,0,78,8364,1,2,2,4,12
40518,1108046,54,1,1,4,425,11,200,702,1,1,18,10,1974,51,1,5,8,1,1,1,1,5,2,0,12470,2,51.78571,56,8364,1,1,2,3,11
40518,1108046,54,1,2,4,425,11,200,702,1,2,10,6,1976,49,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40518,1108046,54,1,3,4,425,11,200,702,1,1,12,3,2000,25,1,2,3,1,1,1,1,1,2,0,0,2,0,50,8364,1,2,1,4,16
40023,1106492,4,1,1,1,425,11,195,702,1,1,99,99,1967,58,1,5,9,1,1,1,1,5,2,0,0,1,0,45,8364,1,2,1,2,6
40023,1106492,4,1,3,1,425,11,195,702,1,2,99,99,1971,54,1,5,8,1,1,1,1,4,3,0,0,1,0,40,8364,1,2,1,3,9
40077,1106103,4,1,1,1,425,12,212,703,1,1,13,6,1987,38,1,3,5,1,1,1,1,6,3,0,10750,2,45.45455,55,8364,1,2,1,4,17
40084,1107156,3,1,3,1,425,11,233,703,1,2,14,6,1985,40,1,4,6,1,1,1,1,8,3,0,8000,1,38.75969,48,8364,1,2,1,4,12
40096,1108944,4,1,1,1,425,10,222,703,1,2,99,99,1981,44,1,4,6,1,1,1,1,5,3,0,8600,2,50,40,8364,1,1,2,4,16
40112,1107517,4,1,1,1,425,12,261,704,1,2,9,4,1994,31,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40204,1108564,55,1,6,5,425,12,206,702,1,1,14,2,1969,56,1,5,9,1,1,1,1,7,3,0,0,2,0,72,8364,1,2,1,2,6
40433,1108144,53,1,1,3,425,12,186,703,1,1,2,11,1991,34,1,3,4,1,1,1,1,5,2,0,0,3,0,50,8364,1,2,1,3,9
40485,1105525,51,1,8,4,425,11,209,702,1,1,99,99,1995,30,1,3,4,1,1,1,1,7,2,0,10750,2,55.55556,45,8364,1,2,1,2,6
40519,1108077,53,1,2,4,425,11,171,702,1,2,20,11,1996,29,1,2,3,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40589,1107113,54,1,3,4,425,11,232,704,1,2,21,6,2007,18,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40190,1107908,54,1,2,5,425,11,189,702,1,2,30,11,1962,62,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40308,1107582,5,1,2,2,425,10,233,703,1,1,20,6,1978,47,1,4,7,1,1,1,1,5,3,0,5160,1,60,20,8364,1,1,2,3,9
40456,1108174,55,1,1,3,425,10,278,704,1,1,14,8,1957,68,1,6,11,1,1,2,4,6,3,0,0,6,0,39,8364,1,1,2,4,17
40456,1108174,55,1,2,3,425,10,278,704,1,2,19,6,1967,58,1,5,9,1,1,1,3,5,3,0,3010,1,29.16667,24,8364,1,1,2,4,15
40590,1107269,51,1,1,4,425,11,258,704,1,1,99,9,1954,71,1,6,11,1,1,1,3,6,3,0,0,7,0,51,8364,1,2,2,4,12
40171,1106314,52,1,1,5,425,11,171,702,1,1,10,8,1941,84,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40194,1108104,55,1,4,5,425,99,181,702,1,1,12,4,2007,18,1,1,1,1,1,1,1,6,3,0,4730,1,36.66667,30,8364,1,1,2,3,11
40475,1106023,3,1,2,2,425,11,231,702,1,2,30,4,1986,39,1,3,5,1,1,1,1,5,3,0,0,7,0,40,8364,1,2,1,2,6
40072,1105523,3,2,1,1,425,12,98,712,4,2,29,3,2003,22,1,2,2,1,1,1,1,5,2,0,10750,2,52.08333,48,8364,1,2,1,3,9
40162,1105774,54,1,1,5,425,10,195,702,1,1,27,6,1944,81,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,1,0
40050,1108528,5,1,3,1,425,11,210,702,1,2,17,10,2008,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40093,1108086,1,1,1,1,425,10,258,703,1,2,17,10,1961,64,1,6,10,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,4,16
40376,1107757,54,1,2,3,425,12,205,702,1,2,13,6,1971,54,1,5,8,2,3,0,0,0,0,3,0,0,0,0,8364,1,0,0,3,11
40208,1108840,54,1,2,5,425,11,194,702,1,2,15,7,1951,74,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,2
40496,1106301,54,1,1,4,425,10,188,702,1,2,99,8,1943,82,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,1,0
40469,1105723,1,1,2,2,425,10,213,702,1,2,13,9,1981,44,1,4,6,1,1,1,1,8,3,0,1505,1,70,5,8364,1,1,2,3,9
40585,1106477,54,1,2,4,425,12,280,704,1,2,18,7,1956,69,1,6,11,1,1,1,3,6,3,0,0,1,0,101,8364,1,1,2,3,12
40586,1106565,53,1,2,4,425,12,273,704,1,2,4,2,1957,68,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
60016,1161515,12,1,5,2,425,10,272,723,4,2,99,1,1999,26,1,2,3,1,1,1,2,6,3,0,0,2,0,56,8364,2,1,2,4,12
40125,1108014,53,1,2,5,425,10,205,703,1,1,16,2,1979,46,1,4,7,1,1,1,1,5,2,0,0,1,0,48,8364,1,2,1,4,14
40190,1107908,54,1,3,5,425,11,189,702,1,1,8,11,1987,37,1,3,5,1,1,1,1,1,3,0,0,7,0,35,8364,1,2,1,4,12
40021,1106391,1,1,3,1,425,12,173,702,1,1,99,99,2003,22,1,2,2,1,1,1,1,5,2,0,0,7,0,45,8364,1,1,2,3,9
40104,1106063,2,1,2,1,425,12,251,704,1,2,26,11,1967,58,1,5,9,1,1,1,3,1,3,0,0,7,0,48,8364,1,1,2,4,12
40487,1105676,54,1,4,4,425,10,102,702,1,2,14,11,1991,33,1,3,4,1,1,1,1,4,3,0,0,7,0,51,8364,1,2,1,4,12
40523,1108243,55,1,2,4,425,12,189,702,1,2,23,12,1971,53,1,5,8,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40191,1107978,52,1,1,5,425,12,194,702,1,2,15,8,1959,66,1,6,11,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40273,1108586,3,1,2,2,425,12,218,702,1,1,99,99,2005,20,1,2,2,1,1,1,1,4,3,0,7740,1,33.33333,54,8364,1,2,1,4,12
40434,1108609,53,1,1,3,425,11,226,703,1,1,2,11,1980,45,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,16
60016,1161515,13,1,4,2,425,10,272,723,4,2,99,9,1959,66,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,2,0,0,2,6
40242,1106461,3,1,2,2,425,11,225,702,1,2,25,1,1968,57,1,5,9,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40242,1106461,3,1,3,2,425,11,225,702,1,1,28,7,1961,64,3,6,10,1,1,1,4,1,3,0,0,6,0,56,8364,1,1,2,4,16
40271,1108546,4,1,4,2,425,12,100,702,1,2,30,3,2009,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40333,1107559,5,1,2,2,425,11,272,704,1,2,99,99,1972,53,1,5,8,1,1,1,1,2,3,0,24000,3,279.06977,20,8364,1,2,1,4,18
40513,1107738,54,1,4,4,425,10,186,702,1,1,27,7,2005,20,1,2,2,1,1,1,1,5,2,0,7740,1,45,40,8364,1,1,2,3,9
40600,1107460,53,1,2,4,425,10,100,704,1,2,21,7,1987,38,1,3,5,1,1,1,1,1,3,0,0,2,0,40,8364,1,2,1,4,16
40388,1108368,55,1,1,3,425,10,180,702,1,1,17,9,1966,59,1,5,9,1,1,1,1,8,3,0,3010,1,11.66667,60,8364,1,1,2,1,0
40496,1106301,54,1,4,4,425,10,188,702,1,1,30,8,1990,35,1,3,5,1,1,1,1,8,3,0,10750,2,52.08333,48,8364,1,2,1,3,9
40179,1106837,52,1,2,5,425,10,197,702,1,2,11,10,1965,60,1,6,10,1,1,1,2,6,3,0,8600,2,100,20,8364,1,1,2,1,4
40240,1107626,54,1,2,5,425,10,226,703,1,1,25,5,1971,54,1,5,8,1,1,1,1,1,3,0,12000,2,69.76744,40,8364,1,2,1,4,12
40276,1108802,3,1,3,2,425,99,205,702,1,1,17,9,2002,23,1,2,2,1,1,1,1,5,2,0,17200,3,83.33333,48,8364,1,1,2,2,6
40447,1106550,55,1,1,3,425,11,254,704,1,2,26,1,1985,40,1,4,6,1,1,1,1,1,3,0,0,4,0,45,8364,1,2,1,4,20
40527,1108451,53,1,2,4,425,12,198,702,1,1,5,12,2008,17,1,1,1,1,1,1,1,5,2,0,6020,1,25.45455,55,8364,1,1,2,3,9
40533,1108762,55,1,7,4,425,12,209,702,1,2,23,8,1998,27,1,2,3,1,1,1,1,8,3,0,0,7,0,45,8364,1,2,1,4,17
40203,1108547,53,1,1,5,425,11,257,702,1,1,19,6,1998,27,1,2,3,1,1,1,1,5,2,0,15050,2,100,35,8364,1,2,1,2,7
40260,1108000,2,1,1,2,425,12,198,702,1,1,99,11,1951,74,1,6,11,1,1,4,2,1,3,0,0,1,0,0,8364,1,1,2,2,6
40178,1106787,53,1,1,5,425,12,191,702,1,2,23,11,1980,45,1,4,7,1,1,1,3,6,3,0,6450,1,22.72727,66,8364,1,1,2,3,11
40246,1106775,1,1,1,2,425,12,234,702,1,1,27,1,1975,50,1,5,8,1,1,1,1,5,2,0,0,2,0,55,8364,1,1,2,3,9
40395,1108707,52,1,1,3,425,11,204,702,1,1,19,1,2001,24,1,2,2,1,1,1,1,7,3,0,0,7,0,52,8364,1,2,1,3,9
40089,1107730,2,1,2,1,425,11,215,703,1,2,29,1,1985,40,1,4,6,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40226,1105528,53,1,2,5,425,12,228,703,1,2,30,1,1972,53,1,5,8,1,1,1,1,1,3,0,36000,4,261.62791,32,8364,1,2,1,4,19
40273,1108586,3,1,1,2,425,12,218,702,1,1,13,12,1971,53,1,5,8,1,2,6,0,0,0,0,0,0,0,0,8364,1,0,0,3,9
40295,1105709,4,1,4,2,425,10,115,703,1,2,13,6,1978,47,1,4,7,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,1,0
40412,1108955,55,1,4,3,425,12,77,712,4,2,5,8,2006,19,1,1,1,1,1,1,1,6,3,0,2150,1,12.5,40,8364,1,1,2,4,12
40389,1108417,53,1,2,3,425,12,191,702,1,2,26,10,1978,47,1,4,7,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40377,1107850,51,1,3,3,425,11,176,702,1,2,19,3,1982,43,1,4,6,1,1,1,3,8,3,0,0,1,0,40,8364,1,1,2,2,6
40396,1108799,55,1,4,3,425,10,209,702,1,1,3,5,1996,29,1,2,3,1,1,1,1,5,2,0,12900,2,55.55556,54,8364,1,1,2,3,9
40528,1108530,52,1,1,4,425,10,209,702,1,1,30,11,2006,18,1,1,1,1,1,1,1,8,3,0,8600,2,39.21569,51,8364,1,2,1,3,9
40033,1107335,1,1,2,1,425,12,188,702,1,1,6,4,1998,27,1,2,3,1,1,1,1,5,2,0,0,7,0,30,8364,1,1,2,4,12
40185,1107319,54,1,2,5,425,10,205,702,1,2,20,1,1990,35,1,3,5,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40163,1105827,54,1,3,5,425,10,212,702,1,2,14,1,2002,23,1,2,2,1,1,1,1,5,2,0,9890,2,46,50,8364,1,2,1,4,12
40192,1108021,54,1,4,5,425,10,208,702,1,1,99,99,2001,24,1,2,2,1,1,1,1,7,2,0,0,2,0,40,8364,1,2,1,3,9
40518,1108046,52,1,4,4,425,11,200,702,1,1,25,2,1995,30,1,3,4,1,1,1,1,4,3,0,0,2,0,55,8364,1,2,1,3,9
40527,1108451,53,1,1,4,425,12,198,702,1,2,21,10,1989,36,1,3,5,1,1,1,1,5,2,0,7740,1,45,40,8364,1,2,1,3,9
40564,1107429,54,1,1,4,425,11,242,703,1,1,3,7,1959,66,1,6,11,1,1,1,1,6,3,0,0,7,0,18,8364,1,1,2,2,6
40589,1107113,54,1,2,4,425,11,232,704,1,2,11,5,1977,48,1,4,7,1,1,1,4,1,3,0,0,6,0,30,8364,1,1,2,3,9
60016,1161515,15,1,1,2,425,10,272,723,4,1,11,9,1958,67,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,2,0,0,3,12
40026,1106795,4,1,2,1,425,12,216,702,1,2,99,99,1965,60,1,6,10,1,1,1,3,6,3,0,0,1,0,25,8364,1,1,2,2,6
40168,1106025,53,1,1,5,425,99,212,702,1,1,27,5,1966,59,1,5,9,1,1,1,3,6,3,0,4515,1,52.5,20,8364,1,1,2,3,9
40111,1107220,5,1,4,1,425,12,272,704,1,1,99,10,2004,21,1,2,2,1,1,1,1,1,3,0,0,7,0,44,8364,1,2,1,4,12
40151,1108910,55,1,2,5,425,10,300,704,1,2,9,4,1980,45,1,4,7,1,1,1,1,2,2,0,32000,4,165.37468,45,8364,1,2,1,4,17
40178,1106787,53,1,3,5,425,12,191,702,1,2,19,8,2007,18,1,1,1,1,1,1,4,6,3,0,0,6,0,56,8364,1,1,2,3,11
40178,1106787,53,1,4,5,425,12,191,702,1,1,14,3,1977,48,1,4,7,1,1,1,1,2,3,0,0,1,0,35,8364,1,2,1,4,15
40331,1107204,2,1,2,2,425,11,266,704,1,1,12,7,1998,27,1,2,3,1,1,1,1,5,2,0,0,7,0,45,8364,1,2,1,4,12
40596,1108874,54,1,1,4,425,11,240,704,1,1,99,99,1978,47,1,4,7,1,1,1,1,1,3,0,0,7,0,35,8364,1,2,1,4,18
40596,1108874,54,1,4,4,425,11,240,704,1,1,99,99,2009,16,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,10
40088,1107646,3,1,5,1,425,11,242,703,1,2,13,6,2009,16,1,1,1,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40124,1107909,55,1,2,5,425,12,239,703,1,2,8,9,2006,19,1,1,1,1,1,1,1,6,3,0,5590,1,24.07407,54,8364,1,1,2,2,6
40389,1108417,53,1,1,3,425,12,191,702,1,1,99,9,1974,51,1,5,8,1,1,1,1,4,3,0,0,7,0,45,8364,1,2,1,3,9
40444,1106005,55,1,2,3,425,12,299,704,1,2,24,11,1987,38,1,3,5,1,1,1,1,1,3,0,25000,3,176.18041,33,8364,1,2,1,4,16
40527,1108451,54,1,1,4,425,12,198,702,1,1,27,6,1969,56,1,5,9,1,1,1,1,5,2,0,13760,2,64,50,8364,1,2,1,1,5
40110,1107111,2,1,1,1,425,11,253,704,1,1,28,11,1979,45,1,4,7,1,1,1,1,5,3,0,0,3,0,51,8364,1,2,1,4,12
40110,1107111,2,1,3,1,425,11,253,704,1,2,26,7,2008,17,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,3,11
40184,1107244,53,1,2,5,425,11,204,702,1,2,17,10,1992,33,1,3,4,1,1,1,1,6,3,0,7740,1,37.5,48,8364,1,2,1,4,16
40012,1105881,2,1,1,1,425,12,100,702,1,1,3,2,1994,31,1,3,4,1,1,1,1,9,3,0,6450,1,17.85714,84,8364,1,1,2,3,9
40161,1105656,51,1,9,5,425,12,191,702,1,1,99,99,1983,42,1,4,6,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,3,9
40194,1108104,51,1,1,5,425,99,181,702,1,2,9,12,1968,56,1,5,9,1,1,1,3,8,3,0,8170,1,41.30435,46,8364,1,1,2,3,9
40249,1106974,2,1,2,2,425,11,212,702,1,2,10,3,1987,38,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40386,1108252,54,1,1,3,425,12,214,702,1,2,13,11,1998,27,1,2,3,1,1,1,1,5,2,0,12470,2,44.61538,65,8364,1,2,1,3,9
40396,1108799,54,1,1,3,425,10,209,702,1,1,31,8,2002,23,1,2,2,1,1,1,1,5,2,0,10750,2,46.2963,54,8364,1,2,1,3,11
40410,1108283,51,1,1,3,425,11,72,710,3,1,16,3,1978,47,1,4,7,1,1,1,1,5,2,0,15050,2,77.77778,45,8364,1,2,1,3,9
40585,1106477,54,1,3,4,425,12,280,704,1,1,18,10,1976,49,1,4,7,1,1,1,1,3,3,0,0,1,0,45,8364,1,1,2,3,12
40041,1108069,2,1,1,1,425,10,190,702,1,1,20,10,1949,75,1,6,11,2,4,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40194,1108104,55,1,3,5,425,99,181,702,1,2,10,7,1987,38,1,3,5,1,1,2,3,8,3,0,3225,1,62.5,12,8364,1,1,2,3,9
40369,1106971,52,1,2,3,425,11,192,702,1,2,3,9,1995,30,1,3,4,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,3,9
40475,1106023,3,1,3,2,425,11,231,702,1,2,10,6,2005,20,1,2,2,2,4,0,0,0,0,4,0,0,0,0,8364,1,0,0,2,6
40567,1107743,54,1,2,4,425,10,230,703,1,2,16,6,1985,40,1,4,6,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40039,1107979,5,1,1,1,425,12,189,702,1,2,21,4,1984,41,1,4,6,1,1,1,1,8,3,0,5590,1,32.5,40,8364,1,1,2,3,9
40331,1107204,2,1,1,2,425,11,266,704,1,2,99,99,1956,69,1,6,11,2,4,0,0,0,0,5,0,0,0,0,8364,1,0,0,2,8
40295,1105709,4,1,3,2,425,10,115,703,1,1,8,7,1983,42,1,4,6,1,1,1,1,4,3,0,0,1,0,48,8364,1,2,1,3,9
40380,1107997,53,1,1,3,425,10,163,702,1,1,99,99,1945,80,1,6,11,2,3,0,0,0,0,3,0,0,0,0,8364,1,0,0,2,6
40412,1108955,55,1,2,3,425,12,77,712,4,2,11,7,1988,37,1,3,5,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40271,1108546,4,1,1,2,425,12,100,702,1,2,12,6,1984,41,1,4,6,1,1,1,1,5,2,0,0,7,0,36,8364,1,2,1,4,12
40409,1107483,54,1,1,3,425,10,65,710,3,1,3,2,1968,57,1,5,9,1,1,2,1,5,3,0,1290,1,150,2,8364,1,1,2,3,9
40553,1105785,54,1,2,4,425,12,215,703,1,1,99,99,2001,24,1,2,2,1,1,1,1,3,3,0,0,3,0,40,8364,1,2,1,4,16
40553,1105785,54,1,3,4,425,12,215,703,1,2,99,99,2005,20,1,2,2,2,3,0,0,0,0,1,0,0,0,0,8364,1,0,0,4,12
40600,1107460,51,1,2,4,425,10,100,704,1,2,99,5,1960,65,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40600,1107460,51,1,7,4,425,10,100,704,1,2,19,4,2006,19,1,1,1,2,3,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40208,1108840,54,1,3,5,425,11,194,702,1,2,19,12,1991,33,1,3,4,1,1,1,1,8,3,0,0,7,0,48,8364,1,2,1,3,9
40518,1108046,54,1,5,4,425,11,200,702,1,2,9,10,2010,15,1,1,1,2,4,0,0,0,0,1,0,0,0,0,8364,1,0,0,2,8
40590,1107269,53,1,2,4,425,11,258,704,1,2,99,99,2004,21,1,2,2,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,4,12
40066,1108325,1,1,2,1,425,10,231,702,1,2,21,11,1993,31,1,3,4,1,1,1,1,5,2,0,6450,1,28.84615,52,8364,1,2,1,3,9
40234,1106834,54,1,1,5,425,11,240,703,1,2,11,12,1991,33,1,3,4,1,1,1,1,5,2,0,12000,2,58.13953,48,8364,1,2,1,3,9
40276,1108802,3,1,2,2,425,99,205,702,1,1,28,3,1975,50,1,5,8,1,1,1,1,5,3,0,12900,2,62.5,48,8364,1,1,2,1,3
40373,1107303,53,1,2,3,425,12,200,702,1,2,12,8,1985,40,1,4,6,1,1,1,1,8,3,0,6450,1,37.5,40,8364,1,1,2,3,9
40518,1108046,52,1,2,4,425,11,200,702,1,1,2,8,2001,24,1,2,2,1,1,1,4,8,4,0,0,6,0,9,8364,1,1,2,3,9
60016,1161515,15,1,2,2,425,10,272,723,4,2,26,1,1963,62,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,2,0,0,2,6
40593,1107622,53,1,2,4,425,10,269,704,1,2,99,99,1983,42,1,4,6,1,1,2,3,5,3,0,0,1,0,4,8364,1,1,2,4,17
40186,1107531,52,1,1,5,425,12,216,702,1,2,12,6,1961,64,1,6,10,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40327,1106561,4,1,2,2,425,11,147,704,1,2,99,99,1980,45,1,4,7,1,1,1,1,1,3,0,0,7,0,40,8364,1,2,1,4,16
40359,1106303,55,1,1,3,425,11,189,702,1,2,13,1,1957,68,1,6,11,2,4,0,0,0,0,2,0,0,0,0,8364,1,0,0,2,6
40433,1108144,52,1,3,3,425,12,186,703,1,1,9,10,2006,19,1,1,1,1,1,1,3,6,3,0,894,1,20.7907,10,8364,1,1,2,4,12
